name,rating,Goals_percentile,xG_percentile,xGOT_percentile,xG excl. penalty_percentile,Shots_percentile,Shots on target_percentile,Assists_percentile,xA_percentile,Accurate passes_percentile,Pass accuracy_percentile,Accurate long balls_percentile,Long ball accuracy_percentile,Chances created_percentile,Successful crosses_percentile,Cross accuracy_percentile,Dribbles_percentile,Dribbles success rate_percentile,Touches_percentile,Touches in opposition box_percentile,Dispossessed_percentile,Fouls won_percentile,Tackles won_percentile,Tackles won %_percentile,Duels won_percentile,Duels won %_percentile,Aerials won_percentile,Aerials won %_percentile,Interceptions_percentile,Blocked scoring attempt_percentile,Fouls committed_percentile,Recoveries_percentile,Possession won final 3rd_percentile,Dribbled past_percentile,Yellow cards_percentile,Red cards_percentile,Penalty goals_percentile,Penalties awarded_percentile,Penalties conceded_percentile
Andrew Gutman,7.16,77.06422018348624,79.81651376146789,83.4862385321101,79.81651376146789,90.82568807339447,68.80733944954129,90.82568807339447,49.54128440366973,26.605504587155966,25.688073394495415,50.45871559633027,33.02752293577982,63.30275229357798,29.357798165137616,33.94495412844037,22.018348623853218,14.678899082568808,32.11009174311927,75.22935779816514,63.30275229357798,63.30275229357798,43.11926605504588,33.02752293577982,57.798165137614674,57.798165137614674,79.81651376146789,76.14678899082568,79.81651376146789,87.1559633027523,58.71559633027523,79.81651376146789,56.88073394495413,64.22018348623854,42.201834862385326,100,NA,98.1651376146789,11.009174311926609
Gabriel Pec,7.15,42.857142857142854,80,82.85714285714286,81.9047619047619,96.1904761904762,93.33333333333331,33.33333333333333,42.857142857142854,75.23809523809524,85.71428571428571,83.80952380952381,81.9047619047619,6.666666666666667,15.23809523809524,14.285714285714285,88.57142857142857,73.33333333333333,81.9047619047619,77.14285714285715,31.428571428571427,73.33333333333333,37.142857142857146,41.904761904761905,74.28571428571429,64.76190476190476,15.23809523809524,35.23809523809524,85.71428571428571,95.23809523809524,72.38095238095238,70.47619047619048,45.714285714285715,25.71428571428571,28.57142857142857,100,NA,NA,NA
Cesar Araujo,7.15,85.0574712643678,45.40229885057471,55.172413793103445,45.97701149425287,63.793103448275865,74.13793103448276,89.08045977011494,29.310344827586203,84.48275862068965,97.70114942528735,71.83908045977012,70.6896551724138,54.02298850574713,NA,NA,9.195402298850574,24.71264367816092,77.01149425287356,48.27586206896552,45.97701149425287,97.1264367816092,69.54022988505747,73.5632183908046,76.4367816091954,75.28735632183908,17.81609195402299,18.96551724137931,15.517241379310343,66.0919540229885,58.620689655172406,51.14942528735632,25.287356321839084,21.26436781609195,44.252873563218394,4.597701149425287,NA,NA,NA
Olwethu Makhanya,7.14,0,41.17647058823529,52.20588235294118,41.17647058823529,44.11764705882353,48.52941176470589,0,30.88235294117647,13.970588235294118,4.411764705882353,37.5,12.5,NA,NA,NA,79.41176470588235,77.20588235294117,19.11764705882353,31.61764705882353,44.85294117647059,60.29411764705882,80.88235294117648,52.20588235294118,86.76470588235294,88.23529411764706,69.11764705882352,90.44117647058825,82.35294117647058,74.26470588235294,75.73529411764706,81.61764705882352,88.23529411764706,18.38235294117647,25.735294117647054,6.61764705882353,NA,NA,14.705882352941178
Jordi Alba,7.14,0,46.788990825688074,54.12844036697248,46.788990825688074,48.62385321100918,46.788990825688074,91.74311926605505,84.40366972477065,91.74311926605505,43.11926605504588,93.57798165137616,91.74311926605505,92.6605504587156,63.30275229357798,23.853211009174313,44.03669724770643,67.88990825688074,89.90825688073394,82.56880733944955,56.88073394495413,55.04587155963303,15.59633027522936,79.81651376146789,4.587155963302752,56.88073394495413,6.422018348623854,65.13761467889908,10.091743119266056,38.53211009174312,35.77981651376147,83.4862385321101,71.55963302752293,76.14678899082568,24.770642201834864,100,NA,NA,NA
Peglow,7.14,51.42857142857142,24.761904761904763,33.33333333333333,26.666666666666668,28.57142857142857,38.095238095238095,63.8095238095238,37.142857142857146,65.71428571428571,28.57142857142857,47.61904761904761,14.285714285714285,59.04761904761905,62.857142857142854,40.95238095238095,74.28571428571429,94.28571428571428,82.85714285714286,41.904761904761905,36.19047619047619,37.142857142857146,94.28571428571428,76.19047619047619,80.95238095238095,76.19047619047619,82.85714285714286,58.0952380952381,76.19047619047619,30.47619047619048,46.666666666666664,72.38095238095238,67.61904761904762,4.761904761904762,35.23809523809524,100,NA,89.52380952380953,NA
Tadeo Allende,7.14,98.27586206896552,98.27586206896552,98.85057471264368,98.27586206896552,93.10344827586206,94.2528735632184,66.0919540229885,51.14942528735632,5.747126436781609,6.321839080459771,8.620689655172415,36.206896551724135,51.72413793103448,51.72413793103448,50.57471264367817,79.88505747126436,29.88505747126437,6.321839080459771,95.40229885057472,42.5287356321839,18.96551724137931,5.172413793103448,17.24137931034483,70.6896551724138,66.0919540229885,98.27586206896552,88.50574712643679,17.81609195402299,85.0574712643678,3.4482758620689653,9.195402298850574,18.96551724137931,85.0574712643678,100,100,NA,NA,NA
Marcel Hartel,7.14,73.5632183908046,89.08045977011494,86.7816091954023,85.0574712643678,84.48275862068965,84.48275862068965,67.81609195402298,91.3793103448276,35.05747126436782,27.011494252873565,35.05747126436782,63.2183908045977,100,91.95402298850574,66.66666666666666,49.42528735632184,24.71264367816092,38.50574712643678,77.01149425287356,73.5632183908046,11.494252873563218,10.344827586206897,89.08045977011494,1.1494252873563218,19.54022988505747,8.045977011494253,10.344827586206897,28.160919540229884,70.11494252873564,1.7241379310344829,22.988505747126435,62.643678160919535,85.63218390804597,100,100,97.70114942528735,NA,NA
Bartosz Slisz,7.13,86.7816091954023,65.51724137931035,72.98850574712644,66.66666666666666,41.37931034482759,63.793103448275865,0,50.57471264367817,86.20689655172413,67.24137931034483,63.793103448275865,65.51724137931035,40.804597701149426,41.37931034482759,40.804597701149426,62.06896551724138,68.96551724137932,83.9080459770115,37.35632183908046,62.06896551724138,26.436781609195403,63.2183908045977,64.36781609195403,86.7816091954023,85.63218390804597,95.97701149425288,91.95402298850574,86.7816091954023,34.48275862068966,70.6896551724138,83.33333333333334,36.206896551724135,66.66666666666666,16.666666666666664,100,NA,NA,5.747126436781609
Sergi Palencia,7.13,65.13761467889908,43.11926605504588,46.788990825688074,43.11926605504588,24.770642201834864,23.853211009174313,0,59.63302752293578,97.24770642201835,57.798165137614674,33.02752293577982,18.34862385321101,75.22935779816514,65.13761467889908,63.30275229357798,66.97247706422019,27.52293577981651,97.24770642201835,55.96330275229357,44.95412844036697,46.788990825688074,82.56880733944955,55.04587155963303,73.39449541284404,15.59633027522936,45.87155963302752,27.52293577981651,65.13761467889908,36.69724770642202,93.57798165137616,53.21100917431193,66.05504587155964,30.275229357798167,33.94495412844037,100,NA,NA,NA
Franco Escobar,7.13,82.56880733944955,84.40366972477065,80.73394495412845,84.40366972477065,53.21100917431193,60.550458715596335,70.64220183486239,34.862385321100916,87.1559633027523,83.4862385321101,8.256880733944955,11.926605504587156,51.37614678899083,19.26605504587156,19.26605504587156,86.23853211009175,91.74311926605505,82.56880733944955,87.1559633027523,29.357798165137616,27.52293577981651,83.4862385321101,77.98165137614679,65.13761467889908,44.95412844036697,50.45871559633027,25.688073394495415,91.74311926605505,58.71559633027523,65.13761467889908,86.23853211009175,70.64220183486239,34.862385321100916,9.174311926605505,9.174311926605505,NA,NA,NA
Robin Lod,7.13,89.08045977011494,69.54022988505747,81.03448275862068,47.12643678160919,48.85057471264368,74.71264367816092,56.896551724137936,89.08045977011494,27.011494252873565,50,18.39080459770115,47.12643678160919,64.36781609195403,61.49425287356321,79.88505747126436,77.01149425287356,57.47126436781609,16.666666666666664,75.28735632183908,41.37931034482759,43.103448275862064,44.827586206896555,75.86206896551724,37.35632183908046,46.55172413793103,46.55172413793103,73.5632183908046,29.88505747126437,28.160919540229884,44.252873563218394,56.896551724137936,64.36781609195403,50.57471264367817,71.26436781609196,100,98.27586206896552,NA,NA
Christian Benteke,7.13,69.76744186046511,87.20930232558139,93.02325581395348,80.23255813953489,93.02325581395348,93.02325581395348,52.32558139534884,59.30232558139535,33.72093023255814,8.13953488372093,88.37209302325581,68.6046511627907,36.04651162790697,NA,NA,15.11627906976744,11.627906976744184,37.2093023255814,96.51162790697676,70.93023255813954,48.837209302325576,19.767441860465116,29.069767441860467,93.02325581395348,97.67441860465117,97.67441860465117,100,25.581395348837212,61.627906976744185,47.674418604651166,16.27906976744186,45.34883720930232,83.72093023255815,22.093023255813954,100,86.04651162790698,NA,NA
Daniel Pereira,7.13,70.6896551724138,47.701149425287355,56.32183908045977,48.85057471264368,58.620689655172406,65.51724137931035,65.51724137931035,67.81609195402298,72.98850574712644,91.3793103448276,85.0574712643678,86.7816091954023,67.24137931034483,76.4367816091954,64.36781609195403,81.60919540229885,58.04597701149425,64.9425287356322,35.05747126436782,85.63218390804597,58.04597701149425,27.58620689655172,52.29885057471264,24.13793103448276,57.47126436781609,7.471264367816093,22.988505747126435,46.55172413793103,72.98850574712644,72.98850574712644,79.88505747126436,64.9425287356322,83.33333333333334,35.63218390804598,100,NA,NA,NA
Omar Valencia,7.12,0,22.018348623853218,NA,22.018348623853218,37.61467889908257,NA,97.24770642201835,43.11926605504588,40.36697247706422,52.293577981651374,37.61467889908257,52.293577981651374,79.81651376146789,83.4862385321101,49.54128440366973,55.96330275229357,48.62385321100918,33.94495412844037,23.853211009174313,32.11009174311927,88.9908256880734,47.706422018348626,41.284403669724774,63.30275229357798,62.38532110091744,40.36697247706422,24.770642201834864,70.64220183486239,41.284403669724774,57.798165137614674,85.3211009174312,92.6605504587156,66.97247706422019,11.926605504587156,100,NA,NA,NA
Carlos Harvey,7.12,89.70588235294117,88.97058823529412,88.97058823529412,88.97058823529412,92.64705882352942,95.58823529411764,89.70588235294117,61.02941176470589,5.147058823529411,11.76470588235294,11.76470588235294,26.47058823529412,91.91176470588236,NA,NA,95.58823529411764,41.911764705882355,11.029411764705882,97.05882352941175,12.5,88.97058823529412,92.64705882352942,37.5,98.52941176470588,33.088235294117645,66.17647058823529,14.705882352941178,81.61764705882352,56.61764705882353,58.82352941176471,77.94117647058823,66.91176470588235,2.941176470588235,100,100,NA,NA,NA
Daniel Gazdag,7.12,31.428571428571427,66.66666666666666,51.42857142857142,72.38095238095238,13.333333333333334,26.666666666666668,60.95238095238096,49.523809523809526,91.42857142857144,84.76190476190476,25.71428571428571,24.761904761904763,54.285714285714285,26.666666666666668,95.23809523809524,16.19047619047619,17.142857142857142,71.42857142857143,26.666666666666668,63.8095238095238,71.42857142857143,33.33333333333333,52.38095238095239,27.61904761904762,37.142857142857146,29.52380952380953,23.809523809523807,41.904761904761905,11.428571428571429,59.04761904761905,45.714285714285715,70.47619047619048,41.904761904761905,38.095238095238095,100,NA,NA,NA
Evgen Cheberko,7.12,0,41.911764705882355,NA,41.911764705882355,53.67647058823529,NA,0,88.23529411764706,98.52941176470588,91.17647058823528,20.588235294117645,38.97058823529411,76.47058823529412,86.02941176470588,89.70588235294117,84.55882352941177,59.55882352941176,98.52941176470588,26.47058823529412,38.23529411764706,69.11764705882352,81.61764705882352,69.85294117647058,60.29411764705882,52.94117647058824,13.23529411764706,10.294117647058822,70.58823529411765,66.17647058823529,38.97058823529411,83.82352941176471,95.58823529411764,41.17647058823529,75,100,NA,NA,19.852941176470587
Noah Eile,7.11,74.26470588235294,91.17647058823528,91.91176470588236,91.17647058823528,85.29411764705883,88.97058823529412,0,64.70588235294117,85.29411764705883,65.44117647058823,55.14705882352941,23.52941176470588,46.32352941176471,NA,NA,70.58823529411765,42.64705882352941,88.23529411764706,67.64705882352942,16.176470588235293,43.38235294117647,51.47058823529411,32.35294117647059,50,30.14705882352941,39.705882352941174,27.941176470588236,41.17647058823529,NA,77.94117647058823,89.70588235294117,55.14705882352941,86.76470588235294,22.058823529411764,100,NA,NA,NA
Mohamed Farsi,7.11,64.22018348623854,89.90825688073394,94.4954128440367,89.90825688073394,79.81651376146789,92.6605504587156,82.56880733944955,82.56880733944955,86.23853211009175,87.1559633027523,29.357798165137616,60.550458715596335,83.4862385321101,62.38532110091744,74.31192660550458,25.688073394495415,22.93577981651376,72.47706422018348,98.1651376146789,21.100917431192663,74.31192660550458,9.174311926605505,7.339449541284404,11.926605504587156,22.018348623853218,7.339449541284404,7.339449541284404,11.009174311926609,83.4862385321101,25.688073394495415,30.275229357798167,85.3211009174312,87.1559633027523,63.30275229357798,100,NA,NA,NA
Jonathan Bamba,7.1,48.57142857142857,47.61904761904761,28.57142857142857,51.42857142857142,44.761904761904766,44.761904761904766,74.28571428571429,66.66666666666666,49.523809523809526,45.714285714285715,56.19047619047619,50.476190476190474,77.14285714285715,51.42857142857142,66.66666666666666,50.476190476190474,28.57142857142857,49.523809523809526,65.71428571428571,17.142857142857142,64.76190476190476,23.809523809523807,36.19047619047619,47.61904761904761,33.33333333333333,67.61904761904762,81.9047619047619,87.61904761904762,56.19047619047619,39.04761904761905,85.71428571428571,69.52380952380952,42.857142857142854,49.523809523809526,100,NA,NA,NA
Alexander Hack,7.1,0,36.76470588235294,76.47058823529412,36.76470588235294,58.82352941176471,93.38235294117648,0,80.14705882352942,87.5,10.294117647058822,97.05882352941175,40.44117647058824,81.61764705882352,83.08823529411765,75,69.85294117647058,67.64705882352942,97.79411764705884,90.44117647058825,100,49.26470588235294,88.23529411764706,61.76470588235294,91.91176470588236,49.26470588235294,92.64705882352942,45.588235294117645,85.29411764705883,NA,86.02941176470588,88.97058823529412,84.55882352941177,12.5,14.705882352941178,100,NA,NA,NA
Jonathan Osorio,7.1,87.93103448275862,77.01149425287356,89.08045977011494,77.58620689655173,45.40229885057471,77.01149425287356,0,39.6551724137931,36.7816091954023,49.42528735632184,9.770114942528735,9.195402298850574,40.229885057471265,64.9425287356322,67.24137931034483,18.39080459770115,31.60919540229885,33.33333333333333,54.59770114942529,41.95402298850575,83.9080459770115,30.45977011494253,7.471264367816093,62.06896551724138,81.03448275862068,40.804597701149426,30.45977011494253,30.45977011494253,24.71264367816092,21.839080459770116,62.643678160919535,51.72413793103448,54.02298850574713,79.3103448275862,100,NA,NA,NA
Alex Roldan,7.1,0,62.38532110091744,71.55963302752293,62.38532110091744,88.07339449541286,79.81651376146789,0,44.03669724770643,95.41284403669724,77.06422018348624,91.74311926605505,88.9908256880734,41.284403669724774,32.11009174311927,22.018348623853218,26.605504587155966,48.62385321100918,95.41284403669724,47.706422018348626,73.39449541284404,86.23853211009175,78.89908256880734,92.6605504587156,64.22018348623854,94.4954128440367,77.98165137614679,72.47706422018348,63.30275229357798,88.07339449541286,14.678899082568808,66.97247706422019,63.30275229357798,56.88073394495413,55.96330275229357,100,NA,NA,NA
Alonso Coello,7.09,71.83908045977012,18.96551724137931,37.93103448275862,18.96551724137931,26.436781609195403,55.172413793103445,0,61.49425287356321,67.81609195402298,36.7816091954023,86.20689655172413,35.63218390804598,82.18390804597702,86.20689655172413,64.9425287356322,55.172413793103445,71.83908045977012,80.45977011494253,10.344827586206897,83.33333333333334,15.517241379310343,71.26436781609196,13.218390804597702,83.33333333333334,91.3793103448276,85.63218390804597,63.793103448275865,89.08045977011494,37.35632183908046,35.63218390804598,68.39080459770115,17.81609195402299,37.35632183908046,81.03448275862068,100,NA,NA,NA
Christopher McVey,7.09,90.44117647058825,85.29411764705883,80.88235294117648,85.29411764705883,68.38235294117648,69.11764705882352,0,61.76470588235294,97.05882352941175,91.91176470588236,86.02941176470588,92.64705882352942,54.41176470588235,73.52941176470588,79.41176470588235,74.26470588235294,72.05882352941177,95.58823529411764,43.38235294117647,47.05882352941176,22.058823529411764,76.47058823529412,66.17647058823529,26.47058823529412,41.17647058823529,13.970588235294118,35.294117647058826,47.794117647058826,80.14705882352942,63.23529411764706,88.23529411764706,68.38235294117648,27.205882352941178,49.26470588235294,100,NA,NA,NA
Matt Polster,7.08,63.2183908045977,37.35632183908046,59.77011494252874,37.93103448275862,28.735632183908045,44.827586206896555,58.04597701149425,6.896551724137931,87.93103448275862,85.63218390804597,89.08045977011494,89.65517241379311,16.666666666666664,36.7816091954023,100,37.35632183908046,81.03448275862068,78.73563218390804,29.88505747126437,37.35632183908046,13.79310344827586,28.160919540229884,10.344827586206897,44.252873563218394,58.620689655172406,89.08045977011494,87.356321839080465,60.91954022988506,21.839080459770116,65.51724137931035,36.7816091954023,13.79310344827586,48.27586206896552,48.27586206896552,100,NA,NA,NA
Federico Bernardeschi,7.08,31.3953488372093,18.6046511627907,20.930232558139537,12.790697674418606,80.23255813953489,43.02325581395349,75.5813953488372,91.86046511627907,86.04651162790698,75.5813953488372,95.34883720930232,60.46511627906976,86.04651162790698,94.18604651162792,68.6046511627907,96.51162790697676,68.6046511627907,90.69767441860463,47.674418604651166,38.372093023255815,38.372093023255815,51.162790697674424,58.139534883720934,41.86046511627907,47.674418604651166,4.651162790697675,87.20930232558139,32.55813953488372,93.02325581395348,38.372093023255815,72.09302325581395,60.46511627906976,63.95348837209303,8.13953488372093,100,80.23255813953489,NA,NA
Ashley Westwood,7.08,58.04597701149425,44.827586206896555,64.36781609195403,45.40229885057471,24.71264367816092,31.60919540229885,66.66666666666666,60.91954022988506,81.03448275862068,62.643678160919535,93.67816091954025,53.44827586206896,60.91954022988506,75.28735632183908,49.42528735632184,15.517241379310343,43.67816091954023,72.41379310344827,25.86206896551724,91.3793103448276,31.60919540229885,10.919540229885058,60.91954022988506,1.7241379310344829,76.4367816091954,14.942528735632186,81.03448275862068,39.08045977011494,25.287356321839084,24.13793103448276,63.2183908045977,46.55172413793103,95.40229885057472,49.42528735632184,100,NA,NA,NA
Ilay Feingold,7.07,90.80459770114942,62.06896551724138,77.01149425287356,63.2183908045977,21.839080459770116,56.896551724137936,75.28735632183908,87.93103448275862,31.60919540229885,53.44827586206896,22.988505747126435,12.643678160919542,43.67816091954023,89.65517241379311,56.896551724137936,71.26436781609196,58.04597701149425,54.59770114942529,66.66666666666666,68.39080459770115,74.71264367816092,25.86206896551724,72.41379310344827,42.5287356321839,83.33333333333334,58.620689655172406,74.71264367816092,24.13793103448276,NA,12.643678160919542,14.367816091954024,22.41379310344828,69.54022988505747,58.04597701149425,100,NA,NA,NA
Kalani Rienzi,7.07,91.74311926605505,71.55963302752293,78.89908256880734,71.55963302752293,60.550458715596335,77.06422018348624,87.1559633027523,80.73394495412845,45.87155963302752,66.97247706422019,23.853211009174313,36.69724770642202,18.34862385321101,30.275229357798167,25.688073394495415,90.82568807339447,80.73394495412845,37.61467889908257,63.30275229357798,36.69724770642202,24.770642201834864,90.82568807339447,66.05504587155964,69.72477064220183,49.54128440366973,11.926605504587156,15.59633027522936,76.14678899082568,54.12844036697248,51.37614678899083,76.14678899082568,83.4862385321101,3.669724770642202,38.53211009174312,6.422018348623854,NA,NA,NA
DeAndre Yedlin,7.07,0,36.69724770642202,43.11926605504588,36.69724770642202,22.018348623853218,40.36697247706422,89.90825688073394,60.550458715596335,23.853211009174313,44.03669724770643,35.77981651376147,37.61467889908257,81.65137614678899,35.77981651376147,46.788990825688074,19.26605504587156,28.440366972477065,18.34862385321101,62.38532110091744,83.4862385321101,33.94495412844037,58.71559633027523,55.96330275229357,33.94495412844037,54.12844036697248,47.706422018348626,31.19266055045872,17.431192660550458,NA,44.95412844036697,16.51376146788991,60.550458715596335,63.30275229357798,35.77981651376147,100,NA,NA,NA
Ali Ahmed,7.06,0,10.476190476190476,12.38095238095238,10.476190476190476,22.857142857142858,16.19047619047619,98.09523809523807,97.14285714285714,85.71428571428571,69.52380952380952,31.428571428571427,80.95238095238095,93.33333333333331,55.23809523809524,40,42.857142857142854,31.428571428571427,80,96.1904761904762,53.333333333333336,38.095238095238095,62.857142857142854,79.04761904761905,50.476190476190474,74.28571428571429,90.47619047619048,90.47619047619048,19.047619047619047,63.8095238095238,43.80952380952381,11.428571428571429,20.952380952380953,80.95238095238095,25.71428571428571,100,NA,NA,NA
Aleksey Miranchuk,7.06,29.52380952380953,23.809523809523807,37.142857142857146,24.761904761904763,48.57142857142857,52.38095238095239,58.0952380952381,84.76190476190476,82.85714285714286,67.61904761904762,92.38095238095238,61.904761904761905,75.23809523809524,85.71428571428571,74.28571428571429,34.285714285714285,61.904761904761905,69.52380952380952,19.047619047619047,52.38095238095239,17.142857142857142,21.904761904761905,43.80952380952381,12.38095238095238,34.285714285714285,46.666666666666664,65.71428571428571,82.85714285714286,43.80952380952381,29.52380952380953,71.42857142857143,28.57142857142857,70.47619047619048,69.52380952380952,100,NA,NA,6.666666666666667
Aaron Long,7.06,84.55882352941177,78.67647058823529,83.08823529411765,78.67647058823529,37.5,49.26470588235294,0,53.67647058823529,93.38235294117648,96.32352941176472,62.5,96.32352941176472,60.29411764705882,NA,NA,NA,NA,86.76470588235294,38.23529411764706,58.82352941176471,23.52941176470588,52.94117647058824,75.73529411764706,45.588235294117645,94.11764705882352,76.47058823529412,96.32352941176472,5.147058823529411,50,16.911764705882355,38.23529411764706,61.76470588235294,52.94117647058824,100,100,NA,NA,NA
Milan Iloski,7.06,100,96.51162790697676,97.67441860465117,96.51162790697676,97.67441860465117,100,72.09302325581395,87.20930232558139,75.5813953488372,77.90697674418605,93.02325581395348,77.90697674418605,81.3953488372093,NA,NA,61.627906976744185,84.88372093023256,75.5813953488372,95.34883720930232,72.09302325581395,67.44186046511628,39.53488372093023,62.7906976744186,26.744186046511626,30.23255813953488,22.093023255813954,17.441860465116278,39.53488372093023,94.18604651162792,89.53488372093024,34.883720930232556,33.72093023255814,6.976744186046512,100,100,NA,NA,NA
Guilherme Biro,7.06,76.14678899082568,60.550458715596335,40.36697247706422,60.550458715596335,56.88073394495413,36.69724770642202,0,69.72477064220183,39.44954128440367,55.04587155963303,58.71559633027523,49.54128440366973,66.05504587155964,68.80733944954129,84.40366972477065,30.275229357798167,41.284403669724774,28.440366972477065,53.21100917431193,55.96330275229357,36.69724770642202,32.11009174311927,46.788990825688074,62.38532110091744,83.4862385321101,92.6605504587156,75.22935779816514,77.06422018348624,33.94495412844037,17.431192660550458,22.93577981651376,33.02752293577982,83.4862385321101,54.12844036697248,100,NA,NA,NA
Rafael Navarro,7.06,47.674418604651166,58.139534883720934,46.51162790697674,55.81395348837209,50,37.2093023255814,41.86046511627907,90.69767441860463,52.32558139534884,23.25581395348837,67.44186046511628,41.86046511627907,68.6046511627907,NA,NA,67.44186046511628,72.09302325581395,70.93023255813954,53.48837209302325,27.906976744186046,83.72093023255815,88.37209302325581,72.09302325581395,76.74418604651163,53.48837209302325,60.46511627906976,41.86046511627907,87.20930232558139,69.76744186046511,59.30232558139535,68.6046511627907,84.88372093023256,13.953488372093023,62.7906976744186,100,76.74418604651163,93.02325581395348,NA
Aaron Herrera,7.06,0,38.50574712643678,39.08045977011494,39.08045977011494,45.97701149425287,59.195402298850574,76.4367816091954,85.63218390804597,29.88505747126437,17.81609195402299,83.9080459770115,43.67816091954023,86.20689655172413,95.40229885057472,85.0574712643678,60.3448275862069,33.90804597701149,57.47126436781609,43.67816091954023,80.45977011494253,8.045977011494253,33.33333333333333,51.72413793103448,37.93103448275862,84.48275862068965,89.65517241379311,86.7816091954023,44.827586206896555,63.793103448275865,8.045977011494253,36.206896551724135,32.758620689655174,92.52873563218392,33.33333333333333,100,NA,NA,NA
Miles Robinson,7.05,83.08823529411765,77.94117647058823,54.41176470588235,77.94117647058823,88.23529411764706,47.05882352941176,0,55.14705882352941,88.23529411764706,50,73.52941176470588,63.23529411764706,75.73529411764706,80.14705882352942,83.82352941176471,59.55882352941176,57.35294117647059,91.91176470588236,65.44117647058823,23.52941176470588,27.205882352941178,63.23529411764706,47.05882352941176,73.52941176470588,80.88235294117648,84.55882352941177,70.58823529411765,69.11764705882352,72.79411764705883,13.23529411764706,31.61764705882353,NA,72.05882352941177,72.05882352941177,100,NA,NA,16.176470588235293
Patrick McNair,7.04,0,52.94117647058824,78.67647058823529,52.94117647058824,59.55882352941176,77.94117647058823,0,91.91176470588236,97.79411764705884,94.85294117647058,98.52941176470588,97.79411764705884,71.32352941176471,77.94117647058823,93.38235294117648,NA,NA,96.32352941176472,39.705882352941174,61.02941176470589,69.85294117647058,7.352941176470589,6.61764705882353,20.588235294117645,91.17647058823528,35.294117647058826,67.64705882352942,7.352941176470589,66.91176470588235,2.2058823529411766,90.44117647058825,NA,60.29411764705882,100,100,NA,NA,NA
Luca de la Torre,7.04,93.67816091954025,74.13793103448276,82.75862068965517,74.71264367816092,69.54022988505747,83.33333333333334,59.77011494252874,54.59770114942529,37.93103448275862,51.14942528735632,21.26436781609195,75.28735632183908,63.2183908045977,67.81609195402298,54.02298850574713,39.6551724137931,59.77011494252874,29.310344827586203,79.88505747126436,35.05747126436782,2.8735632183908044,24.71264367816092,41.37931034482759,4.022988505747127,5.747126436781609,21.26436781609195,54.02298850574713,7.471264367816093,45.97701149425287,62.643678160919535,41.95402298850575,56.896551724137936,52.29885057471264,68.39080459770115,100,NA,NA,NA
Peyton Miller,7.04,66.66666666666666,63.793103448275865,70.11494252873564,64.9425287356322,52.87356321839081,70.11494252873564,60.3448275862069,71.83908045977012,15.517241379310343,13.218390804597702,24.71264367816092,8.045977011494253,57.47126436781609,70.11494252873564,37.93103448275862,35.05747126436782,28.735632183908045,27.011494252873565,86.7816091954023,82.75862068965517,30.45977011494253,32.758620689655174,39.08045977011494,20.114942528735632,56.896551724137936,59.195402298850574,47.12643678160919,55.172413793103445,31.60919540229885,23.563218390804597,25.287356321839084,15.517241379310343,70.11494252873564,82.18390804597702,100,NA,NA,NA
Miguel Almiron,7.04,43.80952380952381,76.19047619047619,60.95238095238096,67.61904761904762,65.71428571428571,64.76190476190476,34.285714285714285,44.761904761904766,72.38095238095238,63.8095238095238,81.9047619047619,79.04761904761905,34.285714285714285,21.904761904761905,43.80952380952381,71.42857142857143,92.38095238095238,59.04761904761905,28.57142857142857,30.47619047619048,50.476190476190474,40,35.23809523809524,55.23809523809524,85.71428571428571,16.19047619047619,35.23809523809524,35.23809523809524,72.38095238095238,40,60.95238095238096,83.80952380952381,75.23809523809524,67.61904761904762,100,89.52380952380953,NA,NA
Raoul Petretta,7.03,0,22.93577981651376,NA,22.93577981651376,26.605504587155966,NA,0,28.440366972477065,24.770642201834864,30.275229357798167,33.94495412844037,16.51376146788991,19.26605504587156,20.18348623853211,65.13761467889908,18.34862385321101,29.357798165137616,21.100917431192663,28.440366972477065,71.55963302752293,71.55963302752293,84.40366972477065,83.4862385321101,52.293577981651374,74.31192660550458,46.788990825688074,42.201834862385326,45.87155963302752,40.36697247706422,21.100917431192663,87.1559633027523,88.9908256880734,33.02752293577982,36.69724770642202,100,NA,NA,NA
George Campbell,7.03,0,58.82352941176471,44.11764705882353,58.82352941176471,82.35294117647058,66.91176470588235,84.55882352941177,77.20588235294117,80.14705882352942,33.088235294117645,89.70588235294117,42.64705882352941,83.82352941176471,NA,NA,83.08823529411765,72.05882352941177,87.5,56.61764705882353,26.47058823529412,86.76470588235294,83.82352941176471,62.5,76.47058823529412,69.85294117647058,17.647058823529413,13.970588235294118,79.41176470588235,81.61764705882352,70.58823529411765,98.52941176470588,75.73529411764706,50,28.676470588235293,100,NA,NA,NA
Brayan Ceballos,7.03,77.94117647058823,45.588235294117645,65.44117647058823,45.588235294117645,52.20588235294118,44.11764705882353,0,65.44117647058823,31.61764705882353,36.02941176470589,59.55882352941176,41.911764705882355,50.73529411764706,77.20588235294117,83.82352941176471,90.44117647058825,76.47058823529412,35.294117647058826,44.85294117647059,38.97058823529411,35.294117647058826,80.14705882352942,66.91176470588235,75,50,62.5,36.02941176470589,62.5,NA,91.91176470588236,62.5,58.82352941176471,63.23529411764706,36.02941176470589,100,NA,NA,NA
