player_name,rating,team_name,competition,Age,Cluster,adjustment,cluster_rating_zscore,cluster_rating_percentile,Cluster Name,Age Group
franco escobar,7.13,Houston Dynamo FC,mls,30.0,4,1.0,1.074067139624569,83.3,No-Nonsense Defender,prime
luis abram,6.5,Atlanta United FC,mls,29.0,1,1.0,0.569583927940712,58.8,Progressive Passers in Def 3rd,prime
joel waterman,6.75,CF Montréal,mls,29.0,7,1.0,0.9011353946147947,76.4,Progressive Dribblers in Def 3rd,prime
bartosz slisz,7.13,Atlanta United FC,mls,26.0,4,1.0,1.074067139624569,83.3,No-Nonsense Defender,prime
brian anunga,6.82,FC Cincinnati,mls,28.0,1,1.0,0.9769788376531912,80.3,Progressive Passers in Def 3rd,prime
james musa,5.5150810879836545,Indy Eleven,uslc,33.0,7,0.8134337887881496,-0.6630583380066073,33.5,Progressive Dribblers in Def 3rd,Veteran
ramiro,6.83,FC Dallas,mls,32.0,1,1.0,0.9897099285817059,83.2,Progressive Passers in Def 3rd,Veteran
ryan kent,6.85,Seattle Sounders FC,mls,28.0,6,1.0,0.8020950846065342,73.5,Difference Makers,prime
jonathan osorio,7.1,Toronto FC,mls,33.0,3,1.0,1.2430444188589023,89.5,Attacking FBs,Veteran
derrick williams,6.64,Atlanta United FC,mls,32.0,1,1.0,0.747819200939921,69.7,Progressive Passers in Def 3rd,Veteran
maya yoshida,6.6,LA Galaxy,mls,36.0,4,1.0,0.4436984040216151,54.5,No-Nonsense Defender,Veteran
kelvin yeboah,6.77,Minnesota United FC,mls,25.0,0,1.0,1.063431788121521,79.8,High Volume Goalscorers,promising
kieran sargeant,5.425603371216958,Lexington SC,uslc,22.0,6,0.8134337887881496,-0.8240826950216524,26.5,Difference Makers,promising
leonardo campana,6.6,New England Revolution,mls,24.0,0,1.0,0.858727193791864,69.8,High Volume Goalscorers,promising
nathan harriel,7.35,Philadelphia Union,mls,24.0,4,1.0,1.335729633648436,95.5,No-Nonsense Defender,promising
jesus bueno,6.82,Philadelphia Union,mls,26.0,3,1.0,0.9002362457535626,76.0,Attacking FBs,prime
malte amundsen,7.18,Columbus Crew,mls,27.0,7,1.0,1.445789216402164,96.8,Progressive Dribblers in Def 3rd,prime
kosi thompson,6.79,Toronto FC,mls,22.0,7,1.0,0.9518008664089688,78.9,Progressive Dribblers in Def 3rd,promising
noah eile,7.11,New York Red Bulls,mls,23.0,4,1.0,1.0502796401678542,80.8,No-Nonsense Defender,promising
wilfried zaha,7.25,Charlotte FC,mls,32.0,6,1.0,1.2587594003645803,89.4,Difference Makers,Veteran
sam surridge,7.61,Nashville SC,mls,26.0,0,1.0,2.074913313044532,100.0,High Volume Goalscorers,prime
pierre reedy,5.359970629549227,Spokane Velocity FC,usl1,27.0,0,0.717532882135104,-0.6344475664139319,37.1,High Volume Goalscorers,prime
mark-anthony kaye,6.5,San Jose Earthquakes,mls,30.0,3,1.0,0.5084554764903161,57.9,Attacking FBs,prime
cedric teuchert,6.48,St. Louis City SC,mls,28.0,2,1.0,0.8702106954076063,70.1,Creative 9s,prime
jefferson diaz,6.91,Minnesota United FC,mls,24.0,4,1.0,0.8124046456007017,68.7,No-Nonsense Defender,promising
noah allen,6.89,Inter Miami CF,mls,21.0,7,1.0,1.078464545894403,84.5,Progressive Dribblers in Def 3rd,promising
cameron harper,6.98,New York Red Bulls,mls,23.0,0,1.0,1.3163021693522745,90.3,High Volume Goalscorers,promising
rio hope-gund,5.506946750095773,Rhode Island FC,uslc,25.0,1,0.8134337887881496,-0.6946811941980886,31.9,Progressive Passers in Def 3rd,promising
tomas chancalay,6.64,New England Revolution,mls,26.0,2,1.0,1.0595299980189754,83.2,Creative 9s,prime
brian gutierrez,7.47,Chicago Fire FC,mls,22.0,5,1.0,0.9941756310338852,87.9,10s,promising
laurence wyke,5.458140722768484,Tampa Bay Rowdies,uslc,28.0,7,0.8134337887881496,-0.7351810997005864,28.2,Progressive Dribblers in Def 3rd,prime
alonso coello,7.09,Toronto FC,mls,25.0,3,1.0,1.2308012698194262,88.8,Attacking FBs,promising
maxi moralez,7.23,New York City FC,mls,38.0,5,1.0,0.7265989600117887,63.6,10s,Veteran
kyle smith,6.53,Orlando City SC,mls,33.0,1,1.0,0.6077772007262572,60.9,Progressive Passers in Def 3rd,Veteran
walker zimmerman,7.17,Nashville SC,mls,32.0,1,1.0,1.4225670201512144,97.5,Progressive Passers in Def 3rd,Veteran
david schnegg,6.91,D.C. United,mls,26.0,3,1.0,1.0104245871088504,78.9,Attacking FBs,prime
gabriel pec,7.15,LA Galaxy,mls,24.0,6,1.0,1.1445933214250692,86.7,Difference Makers,promising
andy najar,7.35,Nashville SC,mls,32.0,3,1.0,1.5491231448458134,100.0,Attacking FBs,Veteran
brooklyn raines,6.5,Houston Dynamo FC,mls,20.0,7,1.0,0.5844761959012078,56.0,Progressive Dribblers in Def 3rd,young
alejandro bedoya,6.64,Philadelphia Union,mls,38.0,0,1.0,0.9068929806929599,74.2,High Volume Goalscorers,Veteran
pedro vite,7.38,Vancouver Whitecaps FC,mls,23.0,5,1.0,0.8938343794005988,78.0,10s,promising
pedro amador,6.48,Atlanta United FC,mls,26.0,3,1.0,0.4839691784113637,55.9,Attacking FBs,prime
sami guediri,5.482543736432129,Monterey Bay FC,uslc,27.0,4,0.8134337887881496,-0.8853761091045722,19.7,No-Nonsense Defender,prime
ondrej lingr,6.81,Houston Dynamo FC,mls,26.0,0,1.0,1.1115975750226166,82.7,High Volume Goalscorers,prime
tomas ostrak,6.63,St. Louis City SC,mls,25.0,7,1.0,0.7491389792322729,65.5,Progressive Dribblers in Def 3rd,promising
rece buckmaster,5.5150810879836545,San Antonio FC,uslc,29.0,7,0.8134337887881496,-0.6630583380066073,33.5,Progressive Dribblers in Def 3rd,prime
dejan joveljic,7.18,Sporting Kansas City,mls,25.0,0,1.0,1.5571311038577524,96.0,High Volume Goalscorers,promising
gedion zelalem,5.5150810879836545,New Mexico United,uslc,28.0,1,0.8134337887881496,-0.6843252946687005,33.6,Progressive Passers in Def 3rd,prime
sebastian kowalczyk,6.63,Houston Dynamo FC,mls,26.0,2,1.0,1.047697541605765,82.2,Creative 9s,prime
zan kolmanic,6.58,Austin FC,mls,25.0,5,1.0,0.0019121426602749804,45.5,10s,promising
mamadou fofana,6.83,New England Revolution,mls,27.0,7,1.0,1.0024663382031427,81.7,Progressive Dribblers in Def 3rd,prime
cristhian paredes,6.69,Portland Timbers FC,mls,27.0,4,1.0,0.5507421515768345,56.6,No-Nonsense Defender,prime
memo rodriguez,6.3,Sporting Kansas City,mls,29.0,5,1.0,-0.3102606401988387,40.9,10s,prime
john nelson,6.33,LA Galaxy,mls,27.0,1,1.0,0.35315538215595765,50.4,Progressive Passers in Def 3rd,prime
luciano acosta,7.4,FC Dallas,mls,31.0,5,1.0,0.9161324353191075,81.8,10s,prime
braudilio rodrigues,5.604558804750351,Lexington SC,uslc,25.0,6,0.8134337887881496,-0.6197762935073746,38.1,Difference Makers,promising
federico redondo,6.67,Inter Miami CF,mls,22.0,7,1.0,0.7998044510264469,70.8,Progressive Dribblers in Def 3rd,promising
diego fagundez,6.93,LA Galaxy,mls,30.0,2,1.0,1.4026712340020835,92.5,Creative 9s,prime
bruno damiani,6.73,Philadelphia Union,mls,23.0,0,1.0,1.0152660012204262,77.4,High Volume Goalscorers,promising
dominik marczuk,6.61,Real Salt Lake,mls,21.0,2,1.0,1.0240326287793442,79.4,Creative 9s,promising
gerardo valenzuela,6.82,FC Cincinnati,mls,20.0,6,1.0,0.7678452609246815,70.8,Difference Makers,young
ousseni bouda,6.58,San Jose Earthquakes,mls,25.0,0,1.0,0.8346443003413166,67.3,High Volume Goalscorers,promising
victor loturi,6.63,CF Montréal,mls,24.0,7,1.0,0.7491389792322729,65.5,Progressive Dribblers in Def 3rd,promising
josef martinez,7.0,San Jose Earthquakes,mls,32.0,2,1.0,1.4854984288945583,94.4,Creative 9s,Veteran
amahl pellegrino,6.39,San Jose Earthquakes,mls,35.0,0,1.0,0.6058568125611115,63.3,High Volume Goalscorers,Veteran
rodrigues,7.35,San Jose Earthquakes,mls,27.0,4,1.0,1.335729633648436,95.5,No-Nonsense Defender,prime
hannes wolf,7.41,New York City FC,mls,26.0,6,1.0,1.4414251266677987,93.8,Difference Makers,prime
brooks lennon,6.6,Atlanta United FC,mls,27.0,3,1.0,0.6308869668850801,62.5,Attacking FBs,prime
eric calvillo,5.81605158983527,El Paso Locomotive FC,uslc,27.0,5,0.8134337887881496,-0.8498160757751504,28.8,10s,prime
connor ronan,6.36,Colorado Rapids,mls,27.0,6,1.0,0.24268129780292896,54.9,Difference Makers,prime
jack maher,6.77,Nashville SC,mls,25.0,1,1.0,0.9133233830106154,77.3,Progressive Passers in Def 3rd,promising
nathan ordaz,6.8,Los Angeles FC,mls,21.0,2,1.0,1.2488493006303456,88.8,Creative 9s,promising
michee ngalina,5.311722640786617,Hartford Athletic,uslc,25.0,0,0.8134337887881496,-0.6925451250425897,29.8,High Volume Goalscorers,promising
karifa yao,5.384931681777551,Rhode Island FC,uslc,24.0,4,0.8134337887881496,-1.0014734439578044,15.2,No-Nonsense Defender,promising
keegan tingey,5.750976886732218,Loudoun United FC,uslc,24.0,4,0.8134337887881496,-0.5661084382581864,38.9,No-Nonsense Defender,promising
tani oluwaseyi,7.48,Minnesota United FC,mls,25.0,0,1.0,1.9183745056159713,98.4,High Volume Goalscorers,promising
noah fuson,5.360528668113906,Rhode Island FC,uslc,25.0,6,0.8134337887881496,-0.8983759319359358,21.7,Difference Makers,promising
ali ahmed,7.06,Vancouver Whitecaps FC,mls,24.0,6,1.0,1.0418438503795082,84.1,Difference Makers,promising
jonathan shore,6.7,New York City FC,mls,18.0,3,1.0,0.7533184572798451,66.4,Attacking FBs,young
felipe carballo,6.74,New York Red Bulls,mls,28.0,3,1.0,0.802291053437751,70.1,Attacking FBs,prime
kwame awuah,5.596424466862469,Loudoun United FC,uslc,29.0,3,0.8134337887881496,-0.5978055155724014,34.5,Attacking FBs,prime
justin dhillon,5.604558804750351,Colorado Springs Switchbacks FC,uslc,30.0,0,0.8134337887881496,-0.3399280182823016,51.6,High Volume Goalscorers,prime
ajani fortune,6.93,Atlanta United FC,mls,22.0,3,1.0,1.0349108851878028,79.6,Attacking FBs,promising
andrew privett,6.54,Charlotte FC,mls,24.0,1,1.0,0.6205082916547718,62.2,Progressive Passers in Def 3rd,promising
bobby pierre,4.491755842165751,Westchester SC,usl1,22.0,7,0.717532882135104,-1.9592397474629344,0.7,Progressive Dribblers in Def 3rd,promising
luis gil,5.2379900395862595,Spokane Velocity FC,usl1,31.0,5,0.717532882135104,-1.4942985143647465,9.1,10s,prime
sergio busquets,7.52,Inter Miami CF,mls,37.0,1,1.0,1.8681552026492378,100.0,Progressive Passers in Def 3rd,Veteran
nicolas lodeiro,6.72,Houston Dynamo FC,mls,36.0,3,1.0,0.7778047553587976,68.4,Attacking FBs,Veteran
kevin kelsy,6.52,Portland Timbers FC,mls,20.0,2,1.0,0.9175405210604478,73.4,Creative 9s,young
joran gerbet,6.99,Orlando City SC,mls,24.0,1,1.0,1.1934073834379455,90.8,Progressive Passers in Def 3rd,promising
mathias laborda,7.16,Vancouver Whitecaps FC,mls,25.0,3,1.0,1.3165033130957615,94.4,Attacking FBs,promising
edwin cerrillo,6.7,LA Galaxy,mls,24.0,7,1.0,0.8378035548720776,73.9,Progressive Dribblers in Def 3rd,promising
sam junqua,6.77,Real Salt Lake,mls,28.0,3,1.0,0.8390205005561796,71.7,Attacking FBs,prime
brian white,7.5,Vancouver Whitecaps FC,mls,29.0,0,1.0,1.9424573990665186,99.2,High Volume Goalscorers,prime
andres perea,6.67,New York City FC,mls,24.0,1,1.0,0.7860124737254662,71.4,Progressive Passers in Def 3rd,promising
lorenzo insigne,7.01,Toronto FC,mls,34.0,5,1.0,0.48132034490819886,57.6,10s,Veteran
ilay feingold,7.07,New England Revolution,mls,20.0,3,1.0,1.2063149717404738,87.2,Attacking FBs,young
deybi flores,7.28,Toronto FC,mls,29.0,1,1.0,1.5626090203648795,99.2,Progressive Passers in Def 3rd,prime
tommy mccabe,5.555752777423062,Loudoun United FC,uslc,27.0,1,0.8134337887881496,-0.6325457970217587,36.6,Progressive Passers in Def 3rd,prime
khiry shelton,6.31,Sporting Kansas City,mls,32.0,1,1.0,0.3276932002989271,49.6,Progressive Passers in Def 3rd,Veteran
robert castellanos,5.4906780743200105,Tampa Bay Rowdies,uslc,27.0,4,0.8134337887881496,-0.8757013312001365,21.2,No-Nonsense Defender,prime
aaron guillen,5.4337377091048396,Tampa Bay Rowdies,uslc,32.0,3,0.8134337887881496,-0.7969853377699877,23.7,Attacking FBs,Veteran
brendan hines-ike,6.66,Austin FC,mls,30.0,7,1.0,0.7871380830779037,69.0,Progressive Dribblers in Def 3rd,prime
andreas maxs,6.52,Colorado Rapids,mls,31.0,4,1.0,0.3485484061947541,53.5,No-Nonsense Defender,prime
patrick agyemang,6.97,Charlotte FC,mls,24.0,6,1.0,0.939094379333948,78.8,Difference Makers,promising
pedrinho,6.76,FC Dallas,mls,22.0,6,1.0,0.699345613560974,66.8,Difference Makers,promising
obafemi awodesu,6.76,Houston Dynamo FC,mls,24.0,4,1.0,0.6339983996753371,60.6,No-Nonsense Defender,promising
adrien perez,5.27105095134721,Louisville City FC,uslc,29.0,0,0.8134337887881496,-0.7415197232037408,27.0,High Volume Goalscorers,prime
martin ojeda,7.7,Orlando City SC,mls,26.0,5,1.0,1.2506032740967288,93.9,10s,prime
aedan stanley,5.360528668113906,Indy Eleven,uslc,25.0,3,0.8134337887881496,-0.8866162577589017,21.7,Attacking FBs,promising
neco brett,4.628087089771421,Spokane Velocity FC,usl1,33.0,2,0.717532882135104,-1.3210571837265639,6.1,Creative 9s,Veteran
ezequiel ponce,6.73,Houston Dynamo FC,mls,28.0,2,1.0,1.166022105737872,86.0,Creative 9s,prime
hany mukhtar,7.57,Nashville SC,mls,30.0,5,1.0,1.1056659106264262,92.4,10s,prime
robin jansson,6.75,Orlando City SC,mls,33.0,7,1.0,0.9011353946147947,76.4,Progressive Dribblers in Def 3rd,Veteran
calvin harris,6.62,Colorado Rapids,mls,25.0,0,1.0,0.8828100872424125,72.2,High Volume Goalscorers,promising
ignatius ganago,6.82,New England Revolution,mls,26.0,0,1.0,1.1236390217478913,84.3,High Volume Goalscorers,prime
sebastien ibeagha,6.56,FC Dallas,mls,33.0,1,1.0,0.6459704735118013,63.9,Progressive Passers in Def 3rd,Veteran
logan farrington,6.61,FC Dallas,mls,23.0,0,1.0,0.8707686405171388,71.0,High Volume Goalscorers,promising
jonathan dean,6.7,Chicago Fire FC,mls,28.0,3,1.0,0.7533184572798451,66.4,Attacking FBs,prime
lalas abubakar,6.47,FC Dallas,mls,30.0,1,1.0,0.5313906551551668,56.3,Progressive Passers in Def 3rd,prime
denis bouanga,7.63,Los Angeles FC,mls,30.0,6,1.0,1.6925905003347237,98.2,Difference Makers,prime
cory burke,5.140901545141106,Lexington SC,uslc,33.0,0,0.8134337887881496,-0.8982384373194243,19.4,High Volume Goalscorers,Veteran
birk risa,6.83,New York City FC,mls,27.0,1,1.0,0.9897099285817059,83.2,Progressive Passers in Def 3rd,prime
santiago suarez,5.344259992338143,Birmingham Legion FC,uslc,20.0,1,0.8134337887881496,-0.901799184785856,20.2,Progressive Passers in Def 3rd,young
ahmed qasem,6.48,Nashville SC,mls,22.0,6,1.0,0.3796805925303428,56.6,Difference Makers,promising
rafael navarro,7.06,Colorado Rapids,mls,25.0,0,1.0,1.412633743154465,92.3,High Volume Goalscorers,promising
tristan blackmon,7.17,Vancouver Whitecaps FC,mls,28.0,4,1.0,1.1216421385379993,86.4,No-Nonsense Defender,prime
marco reus,7.45,LA Galaxy,mls,36.0,5,1.0,0.9718775751153775,84.8,10s,Veteran
robin lod,7.13,Minnesota United FC,mls,32.0,3,1.0,1.279773865977332,91.8,Attacking FBs,Veteran
kerwin vargas,6.66,Charlotte FC,mls,23.0,0,1.0,0.9309758741435082,75.4,High Volume Goalscorers,promising
luca orellano,7.24,FC Cincinnati,mls,25.0,5,1.0,0.7377479879710425,65.2,10s,promising
eddie segura,6.98,Los Angeles FC,mls,28.0,4,1.0,0.8956608936992053,74.7,No-Nonsense Defender,prime
damian rivera,5.6859021836291666,Phoenix Rising FC,uslc,22.0,6,0.8134337887881496,-0.5269097473645199,41.6,Difference Makers,promising
carlos harvey,7.12,Minnesota United FC,mls,25.0,4,1.0,1.0621733898962116,81.8,No-Nonsense Defender,promising
pablo ruiz,6.64,Real Salt Lake,mls,26.0,5,1.0,0.06880631041579885,47.0,10s,prime
jonathan bamba,7.1,Chicago Fire FC,mls,29.0,6,1.0,1.0875102819553129,85.8,Difference Makers,prime
saba lobjanidze,6.61,Atlanta United FC,mls,30.0,6,1.0,0.5280964951517075,59.7,Difference Makers,prime
jurgen damm,5.523215425871536,Oakland Roots SC,uslc,32.0,3,0.8134337887881496,-0.6874364355613154,30.6,Attacking FBs,Veteran
quinn sullivan,7.35,Philadelphia Union,mls,21.0,6,1.0,1.3729254793040913,92.0,Difference Makers,promising
omari glasgow,6.05,Chicago Fire FC,mls,21.0,3,1.0,-0.04248623028612419,52.0,Attacking FBs,promising
oleksandr svatok,6.72,Austin FC,mls,30.0,1,1.0,0.8496679283680408,72.7,Progressive Passers in Def 3rd,prime
myrto uzuni,6.57,Austin FC,mls,30.0,2,1.0,0.9767028031265017,77.6,Creative 9s,prime
kalen ryden,5.580155791086707,New Mexico United,uslc,34.0,1,0.8134337887881496,-0.6014780984335931,39.5,Progressive Passers in Def 3rd,Veteran
ethan bartlow,6.74,Houston Dynamo FC,mls,25.0,4,1.0,0.6102109002186223,58.6,No-Nonsense Defender,promising
james murphy,5.65336483207764,Indy Eleven,uslc,27.0,3,0.8134337887881496,-0.5280925778032455,37.5,Attacking FBs,prime
jon gallagher,6.8,Austin FC,mls,29.0,3,1.0,0.8757499476746092,74.3,Attacking FBs,prime
kevon lambert,5.344259992338143,Louisville City FC,uslc,28.0,0,0.8134337887881496,-0.6533654465136686,33.5,High Volume Goalscorers,prime
kevin denkey,7.25,FC Cincinnati,mls,24.0,6,1.0,1.2587594003645803,89.4,Difference Makers,promising
miguel almiron,7.04,Atlanta United FC,mls,31.0,6,1.0,1.0190106345916063,83.2,Difference Makers,prime
cristian roldan,7.53,Seattle Sounders FC,mls,30.0,4,1.0,1.5498171287588738,99.0,No-Nonsense Defender,prime
remi cabral,5.580155791086707,Phoenix Rising FC,uslc,26.0,2,0.8134337887881496,-0.19452604265704784,57.0,Creative 9s,prime
tate johnson,6.92,Vancouver Whitecaps FC,mls,20.0,7,1.0,1.1164636497400338,86.6,Progressive Dribblers in Def 3rd,young
david brekalo,6.97,Orlando City SC,mls,26.0,4,1.0,0.8837671439708469,72.7,No-Nonsense Defender,prime
akeem ward,5.3198569786744985,Colorado Springs Switchbacks FC,uslc,29.0,7,0.8134337887881496,-0.9103363781002516,20.8,Progressive Dribblers in Def 3rd,prime
patrickson delgado,6.59,FC Dallas,mls,21.0,1,1.0,0.6841637462973464,67.6,Progressive Passers in Def 3rd,promising
bode hidalgo,6.58,Real Salt Lake,mls,23.0,1,1.0,0.6714326553688318,65.5,Progressive Passers in Def 3rd,promising
boris enow,6.53,D.C. United,mls,25.0,1,1.0,0.6077772007262572,60.9,Progressive Passers in Def 3rd,promising
moses nyeman,5.384931681777551,Loudoun United FC,uslc,21.0,7,0.8134337887881496,-0.8279103647357031,24.3,Progressive Dribblers in Def 3rd,promising
noah powder,5.022730174945728,Westchester SC,usl1,26.0,6,0.717532882135104,-1.2840272263027976,10.6,Difference Makers,prime
drew skundrich,5.474409398544248,Loudoun United FC,uslc,29.0,1,0.8134337887881496,-0.7361047923156412,26.1,Progressive Passers in Def 3rd,prime
nicolas romero,6.97,Minnesota United FC,mls,21.0,4,1.0,0.8837671439708469,72.7,No-Nonsense Defender,promising
alex roldan,7.1,Seattle Sounders FC,mls,28.0,1,1.0,1.3334493836516095,95.0,Progressive Passers in Def 3rd,prime
obed vargas,7.31,Seattle Sounders FC,mls,19.0,7,1.0,1.610451999733229,99.3,Progressive Dribblers in Def 3rd,young
amos shapiro-thompson,5.458140722768484,Rhode Island FC,uslc,25.0,3,0.8134337887881496,-0.7671083644403494,26.0,Attacking FBs,promising
anthony markanich,7.2,Minnesota United FC,mls,25.0,0,1.0,1.5812139973083008,96.8,High Volume Goalscorers,promising
ivan angulo,6.87,Orlando City SC,mls,26.0,6,1.0,0.824928300394437,74.3,Difference Makers,prime
milan iloski,7.06,San Diego FC,mls,25.0,0,1.0,1.412633743154465,92.3,High Volume Goalscorers,promising
marlon hairston,5.425603371216958,Hartford Athletic,uslc,31.0,1,0.8134337887881496,-0.7982401894919723,24.8,Progressive Passers in Def 3rd,prime
ismaila jome,4.8218209679478985,Spokane Velocity FC,usl1,30.0,2,0.717532882135104,-1.0918224167980215,15.0,Creative 9s,prime
jackson ragen,6.76,Seattle Sounders FC,mls,26.0,4,1.0,0.6339983996753371,60.6,No-Nonsense Defender,prime
cengiz under,6.74,Los Angeles FC,mls,28.0,2,1.0,1.1778545621510823,86.9,Creative 9s,prime
oliver larraz,7.02,Colorado Rapids,mls,23.0,3,1.0,1.1450992265430906,82.9,Attacking FBs,promising
hugo cuypers,7.44,Chicago Fire FC,mls,28.0,2,1.0,2.006126511075826,98.1,Creative 9s,prime
dante sealy,6.99,CF Montréal,mls,22.0,6,1.0,0.9619275951218509,79.6,Difference Makers,promising
ousman jabang,6.97,CF Montréal,mls,24.0,1,1.0,1.167945201580915,89.9,Progressive Passers in Def 3rd,promising
zorhan bassong,6.69,Sporting Kansas City,mls,26.0,3,1.0,0.741075308240369,65.1,Attacking FBs,prime
jacen russell-rowe,6.9,Columbus Crew,mls,22.0,6,1.0,0.8591781240762907,75.7,Difference Makers,promising
julian hall,6.15,New York Red Bulls,mls,17.0,6,1.0,0.0029325320299549967,53.1,Difference Makers,young
carles gil,7.95,New England Revolution,mls,32.0,5,1.0,1.5293289730780801,100.0,10s,Veteran
jay chapman,5.791648576171625,Detroit City FC,uslc,31.0,4,0.8134337887881496,-0.5177345487360066,41.9,No-Nonsense Defender,prime
lionel messi,8.39,Inter Miami CF,mls,38.0,6,1.0,2.560252700275011,100.0,Difference Makers,Veteran
ian smith,6.34,Portland Timbers FC,mls,23.0,7,1.0,0.38181430872451205,52.8,Progressive Dribblers in Def 3rd,promising
alhassan yusuf,7.32,New England Revolution,mls,25.0,4,1.0,1.3000483844633641,92.9,No-Nonsense Defender,promising
manny perez,5.596424466862469,Louisville City FC,uslc,26.0,0,0.8134337887881496,-0.34972293791453163,50.4,High Volume Goalscorers,prime
robert voloder,6.88,Sporting Kansas City,mls,24.0,7,1.0,1.0657981779458598,83.8,Progressive Dribblers in Def 3rd,promising
zachary herivaux,5.474409398544248,Rhode Island FC,uslc,29.0,4,0.8134337887881496,-0.8950508870090079,18.2,No-Nonsense Defender,prime
diego rossi,7.39,Columbus Crew,mls,27.0,6,1.0,1.418591910879896,92.9,Difference Makers,prime
jack elliott,6.73,Chicago Fire FC,mls,29.0,4,1.0,0.598317150490265,57.6,No-Nonsense Defender,prime
joao ortiz,6.5,Portland Timbers FC,mls,29.0,1,1.0,0.569583927940712,58.8,Progressive Passers in Def 3rd,prime
sergi palencia,7.13,Los Angeles FC,mls,29.0,3,1.0,1.279773865977332,91.8,Attacking FBs,prime
jordi alba,7.14,Inter Miami CF,mls,36.0,3,1.0,1.2920170150168082,93.1,Attacking FBs,Veteran
ryan hollingshead,7.37,Los Angeles FC,mls,34.0,4,1.0,1.3595171331051519,97.0,No-Nonsense Defender,Veteran
tadeo allende,7.14,Inter Miami CF,mls,26.0,0,1.0,1.5089653169566566,94.4,High Volume Goalscorers,prime
gabriel pirani,6.65,D.C. United,mls,23.0,5,1.0,0.07995533837505366,48.5,10s,promising
adilson malanda,6.69,Charlotte FC,mls,23.0,7,1.0,0.8251371869235344,73.2,Progressive Dribblers in Def 3rd,promising
miki yamane,6.74,LA Galaxy,mls,31.0,3,1.0,0.802291053437751,70.1,Attacking FBs,prime
mckinze gaines,5.401200357553313,New Mexico United,uslc,27.0,6,0.8134337887881496,-0.8519426588645089,25.2,Difference Makers,prime
anders dreyer,7.87,San Diego FC,mls,27.0,6,1.0,1.9665890897895513,99.1,Difference Makers,prime
timothy tillman,7.26,Los Angeles FC,mls,26.0,3,1.0,1.4389348034905256,98.4,Attacking FBs,prime
ethan zubak,5.474409398544248,Orange County SC,uslc,27.0,0,0.8134337887881496,-0.496646732397984,44.8,High Volume Goalscorers,prime
edvard tagseth,7.25,Nashville SC,mls,24.0,3,1.0,1.4266916544510495,97.0,Attacking FBs,promising
cristian arango,7.5,San Jose Earthquakes,mls,30.0,6,1.0,1.544174597713359,96.5,Difference Makers,prime
osman bukari,6.84,Austin FC,mls,26.0,6,1.0,0.7906784767125833,72.6,Difference Makers,prime
peter stroud,6.92,New York Red Bulls,mls,23.0,7,1.0,1.1164636497400338,86.6,Progressive Dribblers in Def 3rd,promising
beau leroux,7.28,San Jose Earthquakes,mls,21.0,4,1.0,1.2524733855499335,89.9,No-Nonsense Defender,promising
christopher mcvey,7.09,San Diego FC,mls,28.0,7,1.0,1.3317919048652729,93.0,Progressive Dribblers in Def 3rd,prime
yannick bright,6.96,Inter Miami CF,mls,23.0,7,1.0,1.1671291215342077,88.4,Progressive Dribblers in Def 3rd,promising
olwethu makhanya,7.14,Philadelphia Union,mls,21.0,4,1.0,1.0859608893529262,84.8,No-Nonsense Defender,promising
bryce jamison,5.352394330226025,Orange County SC,uslc,19.0,0,0.8134337887881496,-0.6435705268814386,35.9,High Volume Goalscorers,young
aime mabika,5.506946750095773,Rhode Island FC,uslc,26.0,1,0.8134337887881496,-0.6946811941980886,31.9,Progressive Passers in Def 3rd,prime
jacob shaffelburg,6.6,Nashville SC,mls,25.0,0,1.0,0.858727193791864,69.8,High Volume Goalscorers,promising
alex villanueva,5.563887115310943,Detroit City FC,uslc,23.0,6,0.8134337887881496,-0.6662095665788015,35.8,Difference Makers,promising
sebastian anderson,5.799782914059507,Hartford Athletic,uslc,22.0,3,0.8134337887881496,-0.34883073782541846,46.7,Attacking FBs,promising
kai wagner,7.87,Philadelphia Union,mls,28.0,5,1.0,1.4401367494040476,97.0,10s,prime
emeka eneli,7.17,Real Salt Lake,mls,26.0,7,1.0,1.4331228484536207,95.8,Progressive Dribblers in Def 3rd,prime
simon becher,6.31,St. Louis City SC,mls,26.0,0,1.0,0.5095252387589199,60.1,High Volume Goalscorers,prime
zico bailey,5.580155791086707,New Mexico United,uslc,24.0,7,0.8134337887881496,-0.5806323246420589,40.8,Progressive Dribblers in Def 3rd,promising
brandon servania,6.67,D.C. United,mls,26.0,7,1.0,0.7998044510264469,70.8,Progressive Dribblers in Def 3rd,prime
collin fernandez,4.864872940876006,Spokane Velocity FC,usl1,28.0,1,0.717532882135104,-1.5121111989975717,8.4,Progressive Passers in Def 3rd,prime
joe hafferty,5.645230494189759,Lexington SC,uslc,27.0,7,0.8134337887881496,-0.49820631127751047,44.4,Progressive Dribblers in Def 3rd,prime
yuya kubo,6.52,FC Cincinnati,mls,31.0,2,1.0,0.9175405210604478,73.4,Creative 9s,prime
diogo goncalves,6.87,Real Salt Lake,mls,28.0,2,1.0,1.3316764955228202,91.6,Creative 9s,prime
raoul petretta,7.03,Toronto FC,mls,28.0,1,1.0,1.2443317471520055,91.6,Progressive Passers in Def 3rd,prime
artur,6.86,Houston Dynamo FC,mls,29.0,7,1.0,1.0404654420487733,82.4,Progressive Dribblers in Def 3rd,prime
dominique badji,6.31,D.C. United,mls,32.0,2,1.0,0.6690589363830247,65.4,Creative 9s,Veteran
