Team_1,Team_1_ID,Team_2,Team_2_ID,Distance_miles
Detroit City FC,540855,Pittsburgh Riverhounds FC,267816,203.13990407816226
Detroit City FC,540855,Real Salt Lake City,6606,1496.6500243985633
Detroit City FC,540855,San Diego FC,1701119,1971.2296085972173
Detroit City FC,540855,Tampa Bay Rowdies,197328,993.0184811807468
Detroit City FC,540855,Texoma FC,1701884,952.3255278665723
Detroit City FC,540855,Union Omaha,1121685,680.5544403660324
Detroit City FC,540855,Vancouver Whitecaps FC,307691,1969.72485723699
Detroit City FC,540855,Westchester SC,1706430,480.60058086884555
Detroit City FC,540855,Atlanta United FC,773958,585.5394253374888
Detroit City FC,540855,CF Montreal,161195,521.3788756282273
Detroit City FC,540855,Charleston Battery,162183,680.4922625790006
Detroit City FC,540855,Charlotte FC,1323940,510.983112579265
Detroit City FC,540855,Colorado Rapids,8314,1152.287663882509
Detroit City FC,540855,Colorado Springs Switchbacks FC,614321,1161.8344707392955
Detroit City FC,540855,Columbus Crew,6001,161.10404783972578
Detroit City FC,540855,D.C. United,6602,397.18316256419354
Detroit City FC,540855,FC Cincinnati,722265,228.68764556353182
Detroit City FC,540855,FC Dallas,6399,984.6975892140576
Detroit City FC,540855,FC Tulsa,614325,817.4691410676024
Detroit City FC,540855,Hartford Athletic,1003206,534.0282772948198
Detroit City FC,540855,Inter Miami CF,960720,1124.9279372924634
Detroit City FC,540855,Lexington SC,1430405,311.1651438434303
Detroit City FC,540855,Los Angeles Galaxy,6637,1991.8559851801076
Detroit City FC,540855,Loudoun United FC,1003205,365.4574970679346
Detroit City FC,540855,New England Revolution,6580,602.8376042641902
Detroit City FC,540855,New York City FC,546238,481.3015603280433
Detroit City FC,540855,New York Red Bulls,6514,475.62299279282854
Detroit City FC,540855,North Carolina FC,162185,506.9319103489533
Detroit City FC,540855,Oakland Roots SC,1130413,2085.1757750187126
Detroit City FC,540855,One Knoxville SC,1358088,442.1629046892914
Detroit City FC,540855,Orlando City FC,267810,939.3941747339671
Detroit City FC,540855,Philadelphia Union,191716,434.56052947431255
Detroit City FC,540855,Phoenix Rising FC,424268,1691.4979642509284
Detroit City FC,540855,Portland Hearts of Pine,1701883,651.9083211673887
Detroit City FC,540855,Portland Timbers,307690,1971.2972403501885
Detroit City FC,540855,Rhode Island FC,1597140,598.4375626334568
Detroit City FC,540855,Richmond Kickers,267811,440.4144271712695
Detroit City FC,540855,Sacramento Republic FC,521004,2027.09736979589
Detroit City FC,540855,San Antonio FC,722269,1230.0107687292714
Detroit City FC,540855,San Jose Earthquakes,6603,2079.363332848362
Detroit City FC,540855,Seattle Sounders FC,130394,1939.3008783089786
Detroit City FC,540855,South Georgia Tormenta FC,727430,688.7011087739717
Detroit City FC,540855,Spokane Velocity FC,1584038,1709.9622662860615
Detroit City FC,540855,Sporting Kansas City,6604,651.452813275749
Detroit City FC,540855,St. Louis CITY SC,1427963,457.19084321453624
Detroit City FC,540855,Toronto FC,56453,202.96371648514364
El Paso Locomotive FC,1003209,FC Naples,1701877,1546.794361075794
El Paso Locomotive FC,1003209,Forward Madison FC,1004919,1218.6568056303659
El Paso Locomotive FC,1003209,Greenville Triumph SC,1004920,1406.4398665289448
El Paso Locomotive FC,1003209,Houston Dynamo FC,8259,675.9926446455879
El Paso Locomotive FC,1003209,Indy Eleven,514649,1264.5346861061628
El Paso Locomotive FC,1003209,Las Vegas Lights FC,915809,582.1760842127624
El Paso Locomotive FC,1003209,Los Angeles FC,867280,706.3546501944331
El Paso Locomotive FC,1003209,Louisville City FC,614316,1257.2910636652605
El Paso Locomotive FC,1003209,Miami FC,721896,1643.7264137352613
El Paso Locomotive FC,1003209,Minnesota United FC,207242,1154.7482257959043
El Paso Locomotive FC,1003209,Monterey Bay FC,915808,938.6732804574453
El Paso Locomotive FC,1003209,Nashville SC,915807,1160.5390408954715
El Paso Locomotive FC,1003209,New Mexico United,1003208,228.63089510629638
El Paso Locomotive FC,1003209,Orange County SC,267813,797.8746133983665
El Paso Locomotive FC,1003209,Pittsburgh Riverhounds FC,267816,1586.9283605302076
El Paso Locomotive FC,1003209,Real Salt Lake City,6606,678.155430126759
El Paso Locomotive FC,1003209,San Diego FC,1701119,627.9113420025869
El Paso Locomotive FC,1003209,Tampa Bay Rowdies,197328,1458.8544746697207
El Paso Locomotive FC,1003209,Texoma FC,1701884,589.4081484750158
El Paso Locomotive FC,1003209,Union Omaha,1121685,866.6413348440556
El Paso Locomotive FC,1003209,Vancouver Whitecaps FC,307691,1485.4448266336772
El Paso Locomotive FC,1003209,Westchester SC,1706430,1903.4625523131058
El Paso Locomotive FC,1003209,Atlanta United FC,773958,1285.1411225711313
El Paso Locomotive FC,1003209,CF Montreal,161195,1999.58682821811
El Paso Locomotive FC,1003209,Charleston Battery,162183,1553.589784587122
El Paso Locomotive FC,1003209,Charlotte FC,1323940,1500.4946093186488
El Paso Locomotive FC,1003209,Colorado Rapids,8314,561.6179872593418
El Paso Locomotive FC,1003209,Colorado Springs Switchbacks FC,614321,501.7200536668203
El Paso Locomotive FC,1003209,Columbus Crew,6001,1429.8387165532788
El Paso Locomotive FC,1003209,D.C. United,6602,1729.6432251998635
El Paso Locomotive FC,1003209,FC Cincinnati,722265,1348.3788935112946
El Paso Locomotive FC,1003209,FC Dallas,6399,571.595019159264
El Paso Locomotive FC,1003209,FC Tulsa,614325,673.030727321317
El Paso Locomotive FC,1003209,Hartford Athletic,1003206,1983.7063904201498
El Paso Locomotive FC,1003209,Inter Miami CF,960720,1635.1646828279593
El Paso Locomotive FC,1003209,Lexington SC,1430405,1322.0081963557807
El Paso Locomotive FC,1003209,Los Angeles Galaxy,6637,700.2643250811567
El Paso Locomotive FC,1003209,Loudoun United FC,1003205,1700.725048818027
El Paso Locomotive FC,1003209,New England Revolution,6580,2058.442376429173
El Paso Locomotive FC,1003209,New York City FC,546238,1905.3324538573092
El Paso Locomotive FC,1003209,New York Red Bulls,6514,1900.8565859719697
El Paso Locomotive FC,1003209,North Carolina FC,162185,1614.3804043869789
El Paso Locomotive FC,1003209,Oakland Roots SC,1130413,984.0625726859015
El Paso Locomotive FC,1003209,One Knoxville SC,1358088,1326.3703090466572
El Paso Locomotive FC,1003209,Orlando City FC,267810,1512.7556774952175
El Paso Locomotive FC,1003209,Philadelphia Union,191716,1822.604347189022
El Paso Locomotive FC,1003209,Phoenix Rising FC,424268,345.97708745784774
El Paso Locomotive FC,1003209,Portland Hearts of Pine,1701883,2126.402075971213
El Paso Locomotive FC,1003209,Portland Timbers,307690,1287.1013742278128
El Paso Locomotive FC,1003209,Rhode Island FC,1597140,2050.119211031021
El Paso Locomotive FC,1003209,Richmond Kickers,267811,1691.973247147085
El Paso Locomotive FC,1003209,Sacramento Republic FC,521004,968.4109445305327
El Paso Locomotive FC,1003209,San Antonio FC,722269,505.4028287715423
El Paso Locomotive FC,1003209,San Jose Earthquakes,6603,959.903340296988
El Paso Locomotive FC,1003209,Seattle Sounders FC,130394,1375.0601243891447
El Paso Locomotive FC,1003209,South Georgia Tormenta FC,727430,1445.5546311219182
El Paso Locomotive FC,1003209,Spokane Velocity FC,1584038,1239.4495751989527
El Paso Locomotive FC,1003209,Sporting Kansas City,6604,833.2552936596097
El Paso Locomotive FC,1003209,St. Louis CITY SC,1427963,1033.246150671158
El Paso Locomotive FC,1003209,Toronto FC,56453,1683.0000648799876
FC Naples,1701877,Forward Madison FC,1004919,1244.167059601827
FC Naples,1701877,Greenville Triumph SC,1004920,599.619596590878
FC Naples,1701877,Houston Dynamo FC,8259,870.933025976341
FC Naples,1701877,Indy Eleven,514649,971.9874948454816
FC Naples,1701877,Las Vegas Lights FC,915809,2085.652862936014
FC Naples,1701877,Los Angeles FC,867280,2248.2504955329196
FC Naples,1701877,Louisville City FC,614316,866.3579093229854
FC Naples,1701877,Miami FC,721896,97.14656205239413
FC Naples,1701877,Minnesota United FC,207242,1450.2884047877678
FC Naples,1701877,Monterey Bay FC,915808,2458.5779190757294
FC Naples,1701877,Nashville SC,915807,737.5601832436472
FC Naples,1701877,New Mexico United,1003208,1600.8440533089715
FC Naples,1701877,Orange County SC,267813,2317.9899417639845
FC Naples,1701877,Pittsburgh Riverhounds FC,267816,986.6008221610613
FC Naples,1701877,Real Salt Lake City,6606,1994.3325360975423
FC Naples,1701877,San Diego FC,1701119,2174.6259105711074
FC Naples,1701877,Tampa Bay Rowdies,197328,132.9871425421327
FC Naples,1701877,Texoma FC,1701884,1031.2367263193212
FC Naples,1701877,Union Omaha,1121685,1321.516880695145
FC Naples,1701877,Vancouver Whitecaps FC,307691,2721.610519895665
FC Naples,1701877,Westchester SC,1706430,1094.9863219073472
FC Naples,1701877,Atlanta United FC,773958,560.7965252324173
FC Naples,1701877,CF Montreal,161195,1411.0860279421458
FC Naples,1701877,Charleston Battery,162183,468.6231198300313
FC Naples,1701877,Charlotte FC,1323940,621.295138574099
FC Naples,1701877,Colorado Rapids,8314,1634.8606867499525
FC Naples,1701877,Colorado Springs Switchbacks FC,614321,1597.6125159352941
FC Naples,1701877,Columbus Crew,6001,956.822258402687
FC Naples,1701877,D.C. United,6602,918.3956346312499
FC Naples,1701877,FC Cincinnati,722265,908.3594844109443
FC Naples,1701877,FC Dallas,6399,1029.0254670241532
FC Naples,1701877,FC Tulsa,614325,1083.1949860528707
FC Naples,1701877,Hartford Athletic,1003206,1190.999894906778
FC Naples,1701877,Inter Miami CF,960720,94.70551630677687
FC Naples,1701877,Lexington SC,1430405,827.681361414052
FC Naples,1701877,Los Angeles Galaxy,6637,2243.366023544408
FC Naples,1701877,Loudoun United FC,1003205,920.8731111308634
FC Naples,1701877,New England Revolution,6580,1247.185948561646
FC Naples,1701877,New York City FC,546238,1097.9971840490773
FC Naples,1701877,New York Red Bulls,6514,1098.634743838385
FC Naples,1701877,North Carolina FC,162185,685.0092545628861
FC Naples,1701877,Oakland Roots SC,1130413,2489.5699753747467
FC Naples,1701877,One Knoxville SC,1358088,688.1706280259389
FC Naples,1701877,Orlando City FC,267810,181.27856636755877
FC Naples,1701877,Philadelphia Union,191716,1009.2897863190378
FC Naples,1701877,Phoenix Rising FC,424268,1885.2734184089472
FC Naples,1701877,Portland Hearts of Pine,1701883,1365.9871698757408
FC Naples,1701877,Portland Timbers,307690,2620.8338952292193
FC Naples,1701877,Rhode Island FC,1597140,1230.9001885531366
FC Naples,1701877,Richmond Kickers,267811,823.9311842261045
FC Naples,1701877,Sacramento Republic FC,521004,2456.999253870995
FC Naples,1701877,San Antonio FC,722269,1047.6194527346129
FC Naples,1701877,San Jose Earthquakes,6603,2470.2980742094733
FC Naples,1701877,Seattle Sounders FC,130394,2648.2799222173794
FC Naples,1701877,South Georgia Tormenta FC,727430,429.560219249141
FC Naples,1701877,Spokane Velocity FC,1584038,2437.3943561292713
FC Naples,1701877,Sporting Kansas City,6604,1157.78237038487
FC Naples,1701877,St. Louis CITY SC,1427963,991.7243581643509
FC Naples,1701877,Toronto FC,56453,1210.626008701377
Forward Madison FC,1004919,Greenville Triumph SC,1004920,680.2412271048637
Forward Madison FC,1004919,Houston Dynamo FC,8259,977.3266001975823
Forward Madison FC,1004919,Indy Eleven,514649,283.370649832832
Forward Madison FC,1004919,Las Vegas Lights FC,915809,1447.7237513179468
Forward Madison FC,1004919,Los Angeles FC,867280,1676.8293622739188
Forward Madison FC,1004919,Louisville City FC,614316,383.68756769895407
Forward Madison FC,1004919,Miami FC,721896,1301.9761021875377
Forward Madison FC,1004919,Minnesota United FC,207242,237.2618033090207
Forward Madison FC,1004919,Monterey Bay FC,915808,1768.6396306464067
Forward Madison FC,1004919,Nashville SC,915807,513.1596603632909
Forward Madison FC,1004919,New Mexico United,1003208,1075.5818057974625
Forward Madison FC,1004919,Orange County SC,267813,1656.4369767554292
Forward Madison FC,1004919,Pittsburgh Riverhounds FC,267816,514.7466619051947
Forward Madison FC,1004919,Real Salt Lake City,6606,1171.6732340667913
Forward Madison FC,1004919,San Diego FC,1701119,1665.702741015868
Forward Madison FC,1004919,Tampa Bay Rowdies,197328,1111.628837295257
Forward Madison FC,1004919,Texoma FC,1701884,760.282708003787
Forward Madison FC,1004919,Union Omaha,1121685,370.65359026764736
Forward Madison FC,1004919,Vancouver Whitecaps FC,307691,1659.117788053219
Forward Madison FC,1004919,Westchester SC,1706430,807.8459499305021
Forward Madison FC,1004919,Atlanta United FC,773958,683.798780773534
Forward Madison FC,1004919,CF Montreal,161195,801.0697582446223
Forward Madison FC,1004919,Charleston Battery,162183,877.012346033157
Forward Madison FC,1004919,Charlotte FC,1323940,716.1363036730188
Forward Madison FC,1004919,Colorado Rapids,8314,835.7168905197824
Forward Madison FC,1004919,Colorado Springs Switchbacks FC,614321,851.1871876780248
Forward Madison FC,1004919,Columbus Crew,6001,392.7868477352672
Forward Madison FC,1004919,D.C. United,6602,709.0685596560276
Forward Madison FC,1004919,FC Cincinnati,722265,379.060045105278
Forward Madison FC,1004919,FC Dallas,6399,795.7314219753772
Forward Madison FC,1004919,FC Tulsa,614325,598.8539025140043
Forward Madison FC,1004919,Hartford Athletic,1003206,858.0315415316578
Forward Madison FC,1004919,Inter Miami CF,960720,1275.0570546732415
Forward Madison FC,1004919,Lexington SC,1430405,439.98215167976736
Forward Madison FC,1004919,Los Angeles Galaxy,6637,1680.2682850537249
Forward Madison FC,1004919,Loudoun United FC,1003205,675.9913365582694
Forward Madison FC,1004919,New England Revolution,6580,924.2484251997325
Forward Madison FC,1004919,New York City FC,546238,808.5307930497215
Forward Madison FC,1004919,New York Red Bulls,6514,802.8401618884246
Forward Madison FC,1004919,North Carolina FC,162185,757.7975265946211
Forward Madison FC,1004919,Oakland Roots SC,1130413,1760.4393750379652
Forward Madison FC,1004919,One Knoxville SC,1358088,570.3591530941108
Forward Madison FC,1004919,Orlando City FC,267810,1082.1131715780014
Forward Madison FC,1004919,Philadelphia Union,191716,759.0493247778968
Forward Madison FC,1004919,Phoenix Rising FC,424268,1395.0491821917688
Forward Madison FC,1004919,Portland Hearts of Pine,1701883,960.9138650589849
Forward Madison FC,1004919,Portland Timbers,307690,1648.8004129042188
Forward Madison FC,1004919,Rhode Island FC,1597140,921.1116075971636
Forward Madison FC,1004919,Richmond Kickers,267811,732.2783538154234
Forward Madison FC,1004919,Sacramento Republic FC,521004,1701.5615667459806
Forward Madison FC,1004919,San Antonio FC,722269,1059.4498279699053
Forward Madison FC,1004919,San Jose Earthquakes,6603,1755.334877179284
Forward Madison FC,1004919,Seattle Sounders FC,130394,1622.4209539836309
Forward Madison FC,1004919,South Georgia Tormenta FC,727430,844.3711239913705
Forward Madison FC,1004919,Spokane Velocity FC,1584038,1393.1890096136817
Forward Madison FC,1004919,Sporting Kansas City,6604,394.38925040485077
Forward Madison FC,1004919,St. Louis CITY SC,1427963,310.48964632381757
Forward Madison FC,1004919,Toronto FC,56453,502.45020901836955
Greenville Triumph SC,1004920,Houston Dynamo FC,8259,834.929331011768
Greenville Triumph SC,1004920,Indy Eleven,514649,397.0251331417069
Greenville Triumph SC,1004920,Las Vegas Lights FC,915809,1838.7459798917266
Greenville Triumph SC,1004920,Los Angeles FC,867280,2041.4810284911928
Greenville Triumph SC,1004920,Louisville City FC,614316,299.1543731445694
Greenville Triumph SC,1004920,Miami FC,721896,639.679361024917
Greenville Triumph SC,1004920,Minnesota United FC,207242,907.4684800809273
Greenville Triumph SC,1004920,Monterey Bay FC,915808,2202.781513491165
Greenville Triumph SC,1004920,Nashville SC,915807,263.40930204015547
Greenville Triumph SC,1004920,New Mexico United,1003208,1370.3991436770314
Greenville Triumph SC,1004920,Orange County SC,267813,2070.640945673206
Greenville Triumph SC,1004920,Pittsburgh Riverhounds FC,267816,404.8508600620661
Greenville Triumph SC,1004920,Real Salt Lake City,6606,1654.9268113383228
Greenville Triumph SC,1004920,San Diego FC,1701119,1994.507003099641
Greenville Triumph SC,1004920,Tampa Bay Rowdies,197328,475.8710469081875
Greenville Triumph SC,1004920,Texoma FC,1701884,817.0321909332275
Greenville Triumph SC,1004920,Union Omaha,1121685,863.458584890837
Greenville Triumph SC,1004920,Vancouver Whitecaps FC,307691,2282.8226868718007
Greenville Triumph SC,1004920,Westchester SC,1706430,611.4144029572992
Greenville Triumph SC,1004920,Atlanta United FC,773958,135.5577684416809
Greenville Triumph SC,1004920,CF Montreal,161195,873.5297494691836
Greenville Triumph SC,1004920,Charleston Battery,162183,201.90466750315028
Greenville Triumph SC,1004920,Charlotte FC,1323940,95.73343054515526
Greenville Triumph SC,1004920,Colorado Rapids,8314,1281.0988078813612
Greenville Triumph SC,1004920,Colorado Springs Switchbacks FC,614321,1263.8634384753664
Greenville Triumph SC,1004920,Columbus Crew,6001,357.22456609987523
Greenville Triumph SC,1004920,D.C. United,6602,409.67635714064994
Greenville Triumph SC,1004920,FC Cincinnati,722265,315.24198895389424
Greenville Triumph SC,1004920,FC Dallas,6399,836.1529996093718
Greenville Triumph SC,1004920,FC Tulsa,614325,768.221965442875
Greenville Triumph SC,1004920,Hartford Athletic,1003206,711.0324927608949
Greenville Triumph SC,1004920,Inter Miami CF,960720,611.0285081576948
Greenville Triumph SC,1004920,Lexington SC,1430405,241.4005827898842
Greenville Triumph SC,1004920,Los Angeles Galaxy,6637,2040.3968464572263
Greenville Triumph SC,1004920,Loudoun United FC,1003205,395.7597498758546
Greenville Triumph SC,1004920,New England Revolution,6580,782.3500673974796
Greenville Triumph SC,1004920,New York City FC,546238,614.2219130815541
Greenville Triumph SC,1004920,New York Red Bulls,6514,612.3188607338421
Greenville Triumph SC,1004920,North Carolina FC,162185,215.79017934409316
Greenville Triumph SC,1004920,Oakland Roots SC,1130413,2215.6413027504927
Greenville Triumph SC,1004920,One Knoxville SC,1358088,115.33361700780588
Greenville Triumph SC,1004920,Orlando City FC,267810,422.39437965244946
Greenville Triumph SC,1004920,Philadelphia Union,191716,516.4522687438614
Greenville Triumph SC,1004920,Phoenix Rising FC,424268,1696.683104375527
Greenville Triumph SC,1004920,Portland Hearts of Pine,1701883,888.6311058404527
Greenville Triumph SC,1004920,Portland Timbers,307690,2228.7167062380595
Greenville Triumph SC,1004920,Rhode Island FC,1597140,768.4087171371933
Greenville Triumph SC,1004920,Richmond Kickers,267811,332.659283287622
Greenville Triumph SC,1004920,Sacramento Republic FC,521004,2169.0831387645494
Greenville Triumph SC,1004920,San Antonio FC,722269,1004.6243183815654
Greenville Triumph SC,1004920,San Jose Earthquakes,6603,2202.6647635258378
Greenville Triumph SC,1004920,Seattle Sounders FC,130394,2228.340632156899
Greenville Triumph SC,1004920,South Georgia Tormenta FC,727430,172.11704691794537
Greenville Triumph SC,1004920,Spokane Velocity FC,1584038,2004.0762923010745
Greenville Triumph SC,1004920,Sporting Kansas City,6604,732.4962127085004
Greenville Triumph SC,1004920,St. Louis CITY SC,1427963,505.59067640930755
Greenville Triumph SC,1004920,Toronto FC,56453,626.4018208045131
Houston Dynamo FC,8259,Indy Eleven,514649,865.2726958295722
Houston Dynamo FC,8259,Las Vegas Lights FC,915809,1228.460152420901
Houston Dynamo FC,8259,Los Angeles FC,867280,1379.5976456613212
Houston Dynamo FC,8259,Louisville City FC,614316,806.2542857892192
Houston Dynamo FC,8259,Miami FC,721896,967.9385548775134
Houston Dynamo FC,8259,Minnesota United FC,207242,1056.2565828548227
Houston Dynamo FC,8259,Monterey Bay FC,915808,1598.6201775389652
Houston Dynamo FC,8259,Nashville SC,915807,649.4376708374574
Houston Dynamo FC,8259,New Mexico United,1003208,752.2930211134801
Houston Dynamo FC,8259,Orange County SC,267813,1457.276528123499
Houston Dynamo FC,8259,Pittsburgh Riverhounds FC,267816,1133.7527198436565
Houston Dynamo FC,8259,Real Salt Lake City,6606,1193.386361928052
Houston Dynamo FC,8259,San Diego FC,1701119,1303.9016779748547
Houston Dynamo FC,8259,Tampa Bay Rowdies,197328,787.0966308638205
Houston Dynamo FC,8259,Texoma FC,1701884,277.7328232092447
Houston Dynamo FC,8259,Union Omaha,1121685,787.0306330719311
Houston Dynamo FC,8259,Vancouver Whitecaps FC,307691,1982.964342348082
Houston Dynamo FC,8259,Westchester SC,1706430,1418.7729797158681
Houston Dynamo FC,8259,Atlanta United FC,773958,700.2231309010413
Houston Dynamo FC,8259,CF Montreal,161195,1608.3010217050755
Houston Dynamo FC,8259,Charleston Battery,162183,937.2942072340105
Houston Dynamo FC,8259,Charlotte FC,1323940,929.7550082570061
Houston Dynamo FC,8259,Colorado Rapids,8314,878.8440086567666
Houston Dynamo FC,8259,Colorado Springs Switchbacks FC,614321,825.7383189252319
Houston Dynamo FC,8259,Columbus Crew,6001,994.8283973731654
Houston Dynamo FC,8259,D.C. United,6602,1222.1623568900736
Houston Dynamo FC,8259,FC Cincinnati,722265,905.2886349460464
Houston Dynamo FC,8259,FC Dallas,6399,250.19484772353198
Houston Dynamo FC,8259,FC Tulsa,614325,435.1659625021634
Houston Dynamo FC,8259,Hartford Athletic,1003206,1513.010812131195
Houston Dynamo FC,8259,Inter Miami CF,960720,959.9402720692526
Houston Dynamo FC,8259,Lexington SC,1430405,845.8899440108677
Houston Dynamo FC,8259,Los Angeles Galaxy,6637,1374.2532589595312
Houston Dynamo FC,8259,Loudoun United FC,1003205,1199.90494339847
Houston Dynamo FC,8259,New England Revolution,6580,1588.0566793162902
Houston Dynamo FC,8259,New York City FC,546238,1421.252314710227
Houston Dynamo FC,8259,New York Red Bulls,6514,1418.10099651159
Houston Dynamo FC,8259,North Carolina FC,162185,1050.5090439855376
Houston Dynamo FC,8259,Oakland Roots SC,1130413,1635.2047485499345
Houston Dynamo FC,8259,One Knoxville SC,1358088,790.7133719286749
Houston Dynamo FC,8259,Orlando City FC,267810,847.4728312928122
Houston Dynamo FC,8259,Philadelphia Union,191716,1326.8014881132133
Houston Dynamo FC,8259,Phoenix Rising FC,424268,1016.694795594826
Houston Dynamo FC,8259,Portland Hearts of Pine,1701883,1680.5289065540283
Houston Dynamo FC,8259,Portland Timbers,307690,1837.026365847638
Houston Dynamo FC,8259,Rhode Island FC,1597140,1576.1262631465609
Houston Dynamo FC,8259,Richmond Kickers,267811,1159.8257824151315
Houston Dynamo FC,8259,Sacramento Republic FC,521004,1608.739445484419
Houston Dynamo FC,8259,San Antonio FC,722269,183.29984903324254
Houston Dynamo FC,8259,San Jose Earthquakes,6603,1613.9724490626468
Houston Dynamo FC,8259,Seattle Sounders FC,130394,1891.1204013948236
Houston Dynamo FC,8259,South Georgia Tormenta FC,727430,823.8547207838918
Houston Dynamo FC,8259,Spokane Velocity FC,1584038,1705.3026434701899
Houston Dynamo FC,8259,Sporting Kansas City,6604,636.6483640437685
Houston Dynamo FC,8259,St. Louis CITY SC,1427963,678.9595147591691
Houston Dynamo FC,8259,Toronto FC,56453,1299.0881124226423
Indy Eleven,514649,Las Vegas Lights FC,915809,1594.2674371847686
Indy Eleven,514649,Los Angeles FC,867280,1814.3529213350669
Indy Eleven,514649,Louisville City FC,614316,105.84654735011378
Indy Eleven,514649,Miami FC,721896,1024.8406230989053
Indy Eleven,514649,Minnesota United FC,207242,514.3269234741695
Indy Eleven,514649,Monterey Bay FC,915808,1939.270604313331
Indy Eleven,514649,Nashville SC,915807,269.6944157521736
Indy Eleven,514649,New Mexico United,1003208,1167.3237838863606
Indy Eleven,514649,Orange County SC,267813,1816.6469521714994
Indy Eleven,514649,Pittsburgh Riverhounds FC,267816,326.07562980379464
Indy Eleven,514649,Real Salt Lake City,6606,1358.4296877292632
Indy Eleven,514649,San Diego FC,1701119,1786.5908477951232
Indy Eleven,514649,Tampa Bay Rowdies,197328,840.7344725205508
Indy Eleven,514649,Texoma FC,1701884,717.1306449426958
Indy Eleven,514649,Union Omaha,1121685,532.57845479847
Indy Eleven,514649,Vancouver Whitecaps FC,307691,1917.4657120070294
Indy Eleven,514649,Westchester SC,1706430,645.3073556518118
Indy Eleven,514649,Atlanta United FC,773958,412.42646975084705
Indy Eleven,514649,CF Montreal,161195,755.2030158437386
Indy Eleven,514649,Charleston Battery,162183,593.8776745674141
Indy Eleven,514649,Charlotte FC,1323940,435.21493973396525
Indy Eleven,514649,Colorado Rapids,8314,995.424075004332
Indy Eleven,514649,Colorado Springs Switchbacks FC,614321,994.2469491802663
Indy Eleven,514649,Columbus Crew,6001,169.03542329798185
Indy Eleven,514649,D.C. United,6602,495.53839319955404
Indy Eleven,514649,FC Cincinnati,722265,108.87589593710514
Indy Eleven,514649,FC Dallas,6399,748.4561234858711
Indy Eleven,514649,FC Tulsa,614325,593.0166306542841
Indy Eleven,514649,Hartford Athletic,1003206,720.42654327816
Indy Eleven,514649,Inter Miami CF,960720,997.3160758036306
Indy Eleven,514649,Lexington SC,1430405,156.7360818933749
Indy Eleven,514649,Los Angeles Galaxy,6637,1815.7534132416972
Indy Eleven,514649,Loudoun United FC,1003205,463.0581074637163
Indy Eleven,514649,New England Revolution,6580,794.6216548828313
Indy Eleven,514649,New York City FC,546238,646.8941299886957
Indy Eleven,514649,New York Red Bulls,6514,642.016194116095
Indy Eleven,514649,North Carolina FC,162185,489.0736397452498
Indy Eleven,514649,Oakland Roots SC,1130413,1940.7354577147742
Indy Eleven,514649,One Knoxville SC,1358088,288.85797593730933
Indy Eleven,514649,Orlando City FC,267810,804.7606474983692
Indy Eleven,514649,Philadelphia Union,191716,572.9563735076435
Indy Eleven,514649,Phoenix Rising FC,424268,1498.632585464264
Indy Eleven,514649,Portland Hearts of Pine,1701883,863.0073087435999
Indy Eleven,514649,Portland Timbers,307690,1886.5983276930501
Indy Eleven,514649,Rhode Island FC,1597140,786.8726696710257
Indy Eleven,514649,Richmond Kickers,267811,492.05382131483157
Indy Eleven,514649,Sacramento Republic FC,521004,1887.0521469306125
Indy Eleven,514649,San Antonio FC,722269,989.4953121226356
Indy Eleven,514649,San Jose Earthquakes,6603,1931.938876079466
Indy Eleven,514649,Seattle Sounders FC,130394,1872.332830139608
Indy Eleven,514649,South Georgia Tormenta FC,727430,562.874473093854
Indy Eleven,514649,Spokane Velocity FC,1584038,1644.567926187757
Indy Eleven,514649,Sporting Kansas City,6604,455.80640269789524
Indy Eleven,514649,St. Louis CITY SC,1427963,231.33385031220988
Indy Eleven,514649,Toronto FC,56453,438.69018142425125
Las Vegas Lights FC,915809,Los Angeles FC,867280,232.67482311962047
Las Vegas Lights FC,915809,Louisville City FC,614316,1622.298052651265
Las Vegas Lights FC,915809,Miami FC,721896,2181.0229358090182
Las Vegas Lights FC,915809,Minnesota United FC,207242,1291.7625533327807
Las Vegas Lights FC,915809,Monterey Bay FC,915808,373.3048363222401
Las Vegas Lights FC,915809,Nashville SC,915807,1576.3821651591813
Las Vegas Lights FC,915809,New Mexico United,1003208,485.8454963768292
Las Vegas Lights FC,915809,Orange County SC,267813,234.36351948893588
Las Vegas Lights FC,915809,Pittsburgh Riverhounds FC,267816,1915.9696264538052
Las Vegas Lights FC,915809,Real Salt Lake City,6606,350.5607091912322
Las Vegas Lights FC,915809,San Diego FC,1701119,261.75736576592135
Las Vegas Lights FC,915809,Tampa Bay Rowdies,197328,1984.7317995389649
Las Vegas Lights FC,915809,Texoma FC,1701884,1064.7795685532108
Las Vegas Lights FC,915809,Union Omaha,1121685,1082.2388350668746
Las Vegas Lights FC,915809,Vancouver Whitecaps FC,307691,990.1885649218949
Las Vegas Lights FC,915809,Westchester SC,1706430,2232.3551747174915
Las Vegas Lights FC,915809,Atlanta United FC,773958,1736.3218348240089
Las Vegas Lights FC,915809,CF Montreal,161195,2244.5143934858565
Las Vegas Lights FC,915809,Charleston Battery,162183,2013.4250305699998
Las Vegas Lights FC,915809,Charlotte FC,1323940,1925.6304524627221
Las Vegas Lights FC,915809,Colorado Rapids,8314,612.0079634766125
Las Vegas Lights FC,915809,Colorado Springs Switchbacks FC,614321,601.8075650254555
